2021-12-29 14:16:44,940 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "23 - Parties is local"
2021-12-29 14:16:44,961 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "24 - event sequential id"
2021-12-29 14:16:44,988 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "25 - drop participant id"
2021-12-29 14:16:45,011 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "26 - add participant id to parameters"
2021-12-29 14:16:45,027 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "27 - Participant-pruning"
2021-12-29 14:16:45,040 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "28 - multiple submitters"
2021-12-29 14:16:45,063 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "29 - explicit compression"
2021-12-29 14:16:45,091 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "30 - offset as text"
2021-12-29 14:16:45,126 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "99 - Contract keys canton"
2021-12-29 14:16:45,143 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 33 migrations to schema "LEDGER_API", now at version v99 (execution time 00:00.845s)
2021-12-29 14:16:45,144 [canton-env-execution-context-23] INFO  c.d.p.store.FlywayMigrationsCanton - Flyway schema migration finished successfully, applying org.flywaydb.core.api.output.MigrateResult@61d574a2 steps on empty database., context: {participant: "participant1"}
2021-12-29 14:16:45,145 [canton-env-execution-context-22] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.migrations - Shutdown initiated...
2021-12-29 14:16:45,150 [canton-env-execution-context-22] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.migrations - Shutdown completed.
2021-12-29 14:16:45,234 [canton-env-execution-context-30] INFO  c.d.p.indexer.RecoveringIndexer - Starting Indexer Server, context: {participant: "participant1"}
2021-12-29 14:16:45,235 [canton-env-execution-context-23] INFO  c.d.p.store.dao.HikariConnection - Attempting to connect to the database (attempt 1/600), context: {participant: "participant1"}
2021-12-29 14:16:45,235 [canton-env-execution-context-23] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.indexer - Starting...
2021-12-29 14:16:45,240 [canton-env-execution-context-23] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.indexer - Start completed.
2021-12-29 14:16:45,387 [canton-env-execution-context-23] INFO  c.d.p.i.JdbcIndexerCanton$Factory - Initializing ledger with ID: participant1, context: {participant: "participant1"}
2021-12-29 14:16:45,482 [canton-env-execution-context-24] INFO  c.d.p.indexer.RecoveringIndexer - Started Indexer Server, context: {participant: "participant1"}
2021-12-29 14:16:45,522 [canton-env-execution-context-22] INFO  c.d.p.store.dao.HikariConnection - Attempting to connect to the database (attempt 1/600), context: {participant: "participant1"}
2021-12-29 14:16:45,522 [canton-env-execution-context-22] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.api-server - Starting...
2021-12-29 14:16:45,524 [canton-env-execution-context-22] INFO  com.zaxxer.hikari.HikariDataSource - daml.index.db.connection.api-server - Start completed.
2021-12-29 14:16:45,560 [canton-env-execution-context-30] INFO  c.d.p.index.ReadOnlySqlLedger - Found existing ledger with ID: participant1, context: {participant: "participant1"}
2021-12-29 14:16:45,583 [canton-env-execution-context-22] INFO  c.d.p.store.dao.JdbcLedgerDaoCanton - Storing configuration entry, context: {participant: "participant1", submissionId: "TimeModel config"}
2021-12-29 14:16:45,629 [canton-env-execution-context-23] INFO  c.d.p.apiserver.ApiServicesCanton - Daml-LF Engine supports LF versions: 1.14, context: {participant: "participant1"}
2021-12-29 14:16:45,643 [canton-env-execution-context-22] INFO  c.d.p.a.s.LedgerConfigProvider - Initial ledger configuration lookup found configuration Configuration(1,LedgerTimeModel(PT0S,PT8760H,PT8760H),PT24H) at Absolute(000000000000000001). Looking for new ledger configurations from this offset., context: {participant: "participant1"}
2021-12-29 14:16:45,868 [canton-env-execution-context-22] INFO  c.d.p.apiserver.LedgerApiServer - Listening on 127.0.0.1:7011 over plain text., context: {participant: "participant1"}
2021-12-29 14:16:45,872 [canton-env-execution-context-30] INFO  c.d.p.a.StandaloneApiServerCanton - Initialized API server version 1.16.0 with ledger-id = participant1, port = 7011, dar file = List(), context: {participant: "participant1"}
2021-12-29 14:20:15,982 [main] INFO  c.d.canton.CantonCommunityApp$ - Starting Canton version 0.27.1
2021-12-29 14:20:16,795 [main] INFO  c.d.c.e.CommunityEnvironment - Deriving 4 as number of threads from 'sys.runtime.availableProcessors()'. Please use '-Dscala.concurrent.context.numThreads' to override.
2021-12-29 14:20:17,058 [canton-env-execution-context-21] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2021-12-29 14:20:17,146 [main] INFO  c.d.c.e.CommunityEnvironment - Deriving 4 as number of threads from 'sys.runtime.availableProcessors()'. Please use '-Dscala.concurrent.context.numThreads' to override.
2021-12-29 14:20:17,290 [main] INFO  c.d.c.e.CommunityEnvironment tid:159e127a484e4a42d49d361ccb5a80ee - Automatically starting all instances
